state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
nagaland,2020,3,3731,2090339.2711506593,False,False,True,False,False,560.2624688155078,-0.25563257771270614,-0.27640928230090905,-68635645754.796326,-17659296.480323546
nagaland,2022,1,963378,4798355631.574022,False,False,False,True,False,4980.761063231694,-0.23776894591852415,-0.27073358508657885,-63839380486.330826,-18731482.595537767
nagaland,2022,1,529038,175942440.62210858,False,False,False,False,True,332.5705159593613,-0.2549850676739761,-0.2733024279299079,-68461793446.51035,-17207638.172848508
nagaland,2022,1,425336,563650239.9471383,False,True,False,False,False,1325.1881805140838,-0.2535410546870403,-0.27391575882399755,-68074085725.90559,-17475584.104255717
nagaland,2022,1,2022,2503998.824974763,True,False,False,False,False,1238.377262598795,-0.25563103704272494,-0.27641938994105103,-68635232096.0036,-17661180.718004856
nagaland,2022,1,6178,4499397.927512417,False,False,True,False,False,728.2936107983841,-0.25562360520301675,-0.2763948098635613,-68633236695.31951,-17657870.025623247
nagaland,2022,4,1314122,5888068476.789,False,False,False,True,False,4480.610230092031,-0.23371032366934402,-0.26865915902809795,-62749667590.311195,-18842371.671933834
nagaland,2022,4,647805,906834415.4525998,False,True,False,False,False,1399.857079603584,-0.2522628693959435,-0.27259999721209777,-67730901486.95005,-17398497.604202345
nagaland,2022,4,508230,170028535.796474,False,False,False,False,True,334.55037246221985,-0.25500709394063004,-0.2734254939194184,-68467707359.620186,-17225940.874375936
nagaland,2022,4,2104,1909585.0695077945,True,False,False,False,False,907.5974664961001,-0.2556332509295335,-0.2764189049635837,-68635826509.67099,-17660846.907608137
nagaland,2022,4,3944,3125371.2064643847,False,False,True,False,False,792.4369184747426,-0.25562872274884135,-0.2764080225423659,-68634610722.863655,-17659521.949014466
nagaland,2022,2,1032542,4933041257.229492,False,False,False,True,False,4777.569587706352,-0.23726731094254824,-0.2703245243359779,-63704694843.46093,-18719375.225194547
nagaland,2022,2,513456,640665988.1540827,False,True,False,False,False,1247.7524620494894,-0.2532542104687836,-0.2733945854774162,-67997069947.27918,-17420090.151681304
nagaland,2022,2,479322,162238616.41478142,False,False,False,False,True,338.4752137702451,-0.2550361074006995,-0.2735964662197245,-68475497290.549126,-17251548.842586547
nagaland,2022,2,1547,1519503.219426635,True,False,False,False,False,982.2257397715805,-0.2556347037846436,-0.2764221992617458,-68636216591.72203,-17661238.657902695
nagaland,2022,2,4462,2819984.0024981033,False,False,True,False,False,632.0000005598617,-0.2556298601597713,-0.27640495890421873,-68634916109.82078,-17658874.57844238
nagaland,2022,3,990896,4568905305.863961,False,False,False,True,False,4610.882782717825,-0.23862353086821772,-0.27057083374577967,-64068830779.794815,-18606762.97926734
nagaland,2022,3,467257,642368278.6360128,False,True,False,False,False,1374.7643772827648,-0.2532478703085709,-0.27366782296537256,-67995367676.5212,-17467010.285716396
nagaland,2022,3,430854,148324294.67210707,False,False,False,False,True,344.25651072545935,-0.25508793112293515,-0.273883123389063,-68489411631.57567,-17294122.33975349
nagaland,2022,3,1479,2345498.6025009975,True,False,False,False,False,1585.867885396212,-0.2556316273748773,-0.27642260143818215,-68635390596.44188,-17661656.572798908
nagaland,2022,3,3627,2457117.2762476145,False,False,True,False,False,677.4516890674427,-0.2556312116524834,-0.27640989739428223,-68635278976.868195,-17659555.85780476
nagaland,2019,1,87596,20020458.076388802,False,False,False,False,True,228.55447824545416,-0.25556579720311323,-0.27591327455339376,-68617715602.07239,-17583027.19104367
nagaland,2019,1,71642,411855878.2498224,False,False,False,True,False,5748.804866556243,-0.25410641094248876,-0.27600763224258307,-68225880223.81707,-17764973.7067398
nagaland,2019,1,7306,8187940.322092213,False,True,False,False,False,1120.7145253342749,-0.2556098672716935,-0.2763881384662061,-68629548152.77805,-17658304.59614328
nagaland,2019,1,430,101072.89773317604,True,False,False,False,False,235.05325054226986,-0.2556399867111392,-0.27642880560114813,-68637635022.38964,-17661754.770778615
nagaland,2019,1,1605,1776362.8662935253,False,False,True,False,False,1106.7681409928507,-0.2556337471140104,-0.2764218562289031,-68635959732.07364,-17661289.470886864
nagaland,2019,4,172761,39720745.597670965,False,False,False,False,True,229.91731697357022,-0.25549242372164954,-0.27540957813871375,-68598015280.24053,-17506207.795192253
nagaland,2019,4,128674,777298578.6127516,False,False,False,True,False,6040.836366420191,-0.2527453240460588,-0.27567032449970713,-67860437532.085106,-17862753.5297178
nagaland,2019,4,13578,15460907.228900284,False,True,False,False,False,1138.6733855428106,-0.2555827791948344,-0.27635104360431595,-68622275183.86685,-17655113.630277034
nagaland,2019,4,499,283291.7740842187,True,False,False,False,False,567.7189861407189,-0.25563930803914864,-0.2764283975103525,-68637452803.50041,-17661762.963831674
nagaland,2019,4,1658,1773615.1353679793,False,False,True,False,False,1069.7316859879247,-0.25563375734790084,-0.27642154276785713,-68635962479.78187,-17661235.30687543
nagaland,2019,2,92492,21350211.07781426,False,False,False,False,True,230.83305667316372,-0.25556084455421935,-0.2758843178499795,-68616385847.116196,-17578694.512297038
nagaland,2019,2,81065,487705354.46570444,False,False,False,True,False,6016.22592321846,-0.25382391049008957,-0.2759519012343575,-68150030750.415344,-17787682.68144904
nagaland,2019,2,12949,8990954.079767609,False,True,False,False,False,694.3357849847563,-0.2556068764567117,-0.2763547637363518,-68628745136.7019,-17653001.775888316
nagaland,2019,2,286,129758.00259777348,True,False,False,False,False,453.69930978242473,-0.2556398798738147,-0.2764296572688956,-68637606337.34835,-17661910.92258382
nagaland,2019,2,1961,1890404.5326202572,False,False,True,False,False,964.0002716064545,-0.25563332236721004,-0.27641975071697183,-68635845690.26674,-17660981.782179803
nagaland,2019,3,145812,33293527.93210053,False,False,False,False,True,228.3318789406944,-0.25551636181573767,-0.2755689642090386,-68604442508.745735,-17530434.042395994
nagaland,2019,3,100736,601803135.4703114,False,False,False,True,False,5974.062256495308,-0.25339895469132034,-0.2758355598714365,-68035932971.31559,-17816346.71596654
nagaland,2019,3,13031,13381591.199777838,False,True,False,False,False,1026.9043971896124,-0.2555905235821158,-0.27635427875888446,-68624354499.941124,-17654779.773409482
nagaland,2019,3,210,229319.84921986386,True,False,False,False,False,1091.9992819993518,-0.2556395090569269,-0.27643010676020674,-68637506775.54286,-17662029.09977865
nagaland,2019,3,2089,2248897.2620018576,False,False,True,False,False,1076.5424901875815,-0.2556319871653961,-0.27641899367897405,-68635487197.5153,-17661005.649805747
nagaland,2024,1,2252013,8080209969.0,False,False,False,True,False,3587.994371702117,-0.2255457193217801,-0.2631121346159491,-60557525897.48492,-18833133.61761932
nagaland,2024,1,1406740,1731421124.0,False,True,False,False,False,1230.8039324964102,-0.2491917062208151,-0.26811138289312664,-66906314530.88692,-16988880.820419367
nagaland,2024,1,595725,227556519.0,False,False,False,False,True,381.9824902429812,-0.2547928316663019,-0.27290801704743545,-68410179344.51332,-17162816.35576144
nagaland,2024,1,2602,3951600.0,True,False,False,False,False,1518.6779400461185,-0.25562564546974065,-0.27641595961262366,-68633784494.71276,-17661213.962675605
nagaland,2024,1,1844,1776096.0,False,False,True,False,False,963.175704989154,-0.25563374810795064,-0.27642044269701666,-68635959998.83866,-17661050.357856233
nagaland,2024,4,3650092,10820675194.0,False,False,False,True,False,2964.493824813183,-0.2153388898949919,-0.2548433929997991,-57817060326.12236,-18595992.977283496
nagaland,2024,4,3599232,2864643406.0,False,True,False,False,False,795.9040723132046,-0.2449710336030811,-0.25514419731672067,-65773091421.77007,-15276453.88461938
nagaland,2024,4,653702,265920419.0,False,False,False,False,True,406.79150285604146,-0.2546499457869723,-0.27256512023496665,-68371815423.39504,-17121091.389238816
nagaland,2024,4,16507,6341057.0,True,False,False,False,False,384.14351487247836,-0.2556167459661822,-0.2763337204457579,-68631395032.03662,-17648321.20518986
nagaland,2024,4,2019,1518600.0,False,False,True,False,False,752.1545319465082,-0.2556347071486734,-0.2764194076841291,-68636217494.741425,-17660766.27531587
nagaland,2024,2,2655039,8746750126.0,False,False,False,True,False,3294.396099642981,-0.22306319860721655,-0.2607284940215403,-59890985629.56068,-18712472.832454555
nagaland,2024,2,2310391,2028921372.0,False,True,False,False,False,878.172297243194,-0.2480836701625348,-0.26276686614537803,-66608813926.76973,-16211259.383447994
nagaland,2024,2,626712,228501471.0,False,False,False,False,True,364.6036313330525,-0.25478931220406154,-0.27272474879402514,-68409234379.471146,-17132229.66681669
nagaland,2024,2,4449,6400726.0,True,False,False,False,False,1438.6886940885593,-0.2556165237297168,-0.2764050357908904,-68631335368.150085,-17660404.481576428
nagaland,2024,2,2109,2339401.0,False,False,True,False,False,1109.2465623518256,-0.25563165008532374,-0.2764188753917869,-68635396693.77695,-17661023.989739325
nagaland,2024,3,3226550,9580356158.0,False,False,False,True,False,2969.22600238645,-0.21995844307149695,-0.257348372590786,-59057379430.252335,-18494100.871230904
nagaland,2024,3,3070195,2427367862.0,False,True,False,False,False,790.6233519369291,-0.24659966105268286,-0.2582731122481252,-66210367150.64813,-15620248.60408355
nagaland,2024,3,675444,263008367.0,False,False,False,False,True,389.3858957959505,-0.25466079168925737,-0.2724365302338163,-68374727465.92322,-17098115.763966158
nagaland,2024,3,7303,8841059.0,True,False,False,False,False,1210.6064630973572,-0.2556074347391147,-0.27638815620928414,-68628895034.16002,-17658584.275605224
nagaland,2024,3,2143,1741722.0,False,False,True,False,False,812.749416705553,-0.2556338761334959,-0.27641867430356876,-68635994372.708916,-17660736.796088774
nagaland,2023,1,1499574,6682278926.0,False,False,False,True,False,4456.118154889322,-0.23075229650296408,-0.26756232925653406,-61955457133.80234,-18993369.597914748
nagaland,2023,1,594157,217058376.0,False,False,False,False,True,365.32158335254826,-0.2548319318723259,-0.272917290762908,-68420677487.235565,-17159937.046643507
nagaland,2023,1,586135,908765354.0,False,True,False,False,False,1550.4369368831412,-0.25225567763878964,-0.2729647357536737,-67728970574.701065,-17460985.59860793
nagaland,2023,1,2116,3157626.0,True,False,False,False,False,1492.2618147448015,-0.2556286026162548,-0.27641883399127143,-68634578468.847404,-17661363.612889197
nagaland,2023,1,3588,3137572.0,False,False,True,False,False,874.4626532887403,-0.25562867730713407,-0.2764101280542972,-68634598522.22202,-17659883.11758221
nagaland,2023,4,2108656,7951828073.0,False,False,False,True,False,3771.0409251200763,-0.2260238761332608,-0.2639599994303598,-60685907842.69521,-18922104.418685086
nagaland,2023,4,1114580,1506769625.0,False,True,False,False,False,1351.8721177483894,-0.25002841799874514,-0.26983932212300876,-67130966133.49605,-17185872.093581893
nagaland,2023,4,569355,210015855.0,False,False,False,False,True,368.8662697262692,-0.25485816165620556,-0.27306397870369226,-68427720018.110466,-17181755.634221975
nagaland,2023,4,2722,4005037.0,True,False,False,False,False,1471.3581925055107,-0.25562544644428353,-0.2764152498895008,-68633731057.666725,-17661116.600104228
nagaland,2023,4,1866,1956832.0,False,False,True,False,False,1048.6773847802788,-0.2556330749589151,-0.27642031258111077,-68635779262.84556,-17661104.922716897
nagaland,2023,2,1617109,6785635810.0,False,False,False,True,False,4196.152399127084,-0.23036734504455894,-0.26686718502945234,-61852100209.28545,-18919619.494804665
nagaland,2023,2,727260,1034147550.0,False,True,False,False,False,1421.9777658609025,-0.25178869317350483,-0.27213007178934895,-67603588330.16714,-17372976.03995756
nagaland,2023,2,572760,197242689.0,False,False,False,False,True,344.37231824848106,-0.25490573515774567,-0.27304384031008005,-68440493181.521866,-17172939.561748296
nagaland,2023,2,2070,1698008.0,True,False,False,False,False,820.2937198067633,-0.2556340389457577,-0.27641910605180187,-68636038086.735916,-17660791.27760094
nagaland,2023,2,2802,2675253.0,False,False,True,False,False,954.7655246252676,-0.25563039920863123,-0.27641477674075215,-68635060841.51351,-17660473.26616549
nagaland,2023,3,1885439,7170452325.0,False,False,False,True,False,3803.067786865552,-0.22893410061095512,-0.265280184983059,-61467283615.14305,-18814308.63014277
nagaland,2023,3,941540,1233761672.0,False,True,False,False,False,1310.3656477685495,-0.2510452328019425,-0.2708627428662276,-67403974135.30355,-17243258.22191736
nagaland,2023,3,589934,204490934.0,False,False,False,False,True,346.63357934955434,-0.25487873915732806,-0.27294226710247466,-68433244929.896866,-17158836.12396446
nagaland,2023,3,3255,5608850.0,True,False,False,False,False,1723.1490015360982,-0.2556194730622555,-0.27641209753596324,-68632127244.58484,-17661263.02049837
nagaland,2023,3,2163,1985892.0,False,False,True,False,False,918.119278779473,-0.2556329667252982,-0.2764185560163816,-68635750202.72235,-17660820.233377807
nagaland,2018,1,28198,5361675.549623315,False,False,False,False,True,190.1438240167145,-0.2556203936604921,-0.27626457567050955,-68632374408.44648,-17636215.312679496
nagaland,2018,1,11631,69830122.02063876,False,False,False,True,False,6003.793484708001,-0.2553802817150688,-0.27636255886198496,-68567905974.778496,-17680092.960394323
nagaland,2018,1,822,1170667.4151649117,False,True,False,False,False,1424.1696048234935,-0.25563600301935735,-0.27642648717227997,-68636565427.802124,-17661815.88116858
nagaland,2018,1,399,299016.7345620737,True,False,False,False,False,749.41537484229,-0.25563924947172445,-0.2764289889462882,-68637437078.5837,-17661869.625358734
nagaland,2018,1,1795,1344409.3661360394,False,False,True,False,False,748.9745772345623,-0.25563535591957237,-0.27642073250062515,-68636391685.45455,-17660916.483238474
nagaland,2018,4,72881,16615511.42043031,False,False,False,False,True,227.98138637546563,-0.2555784788855544,-0.27600030435133915,-68621120554.65651,-17596299.758444723
nagaland,2018,4,53723,358926253.43094724,False,False,False,True,False,6681.053802485849,-0.25430354668689514,-0.2761136116479098,-68278809851.47754,-17760470.225687817
nagaland,2018,4,10350,10500634.794542974,False,True,False,False,False,1014.5540864292728,-0.25560125366923603,-0.2763701351563219,-68627235457.223595,-17656240.31891486
nagaland,2018,4,587,216127.40846239947,True,False,False,False,False,368.1897929512768,-0.2556395581920122,-0.276427877046729,-68637519967.82272,-17661646.511123106
nagaland,2018,4,1792,1754940.4912408509,False,False,True,False,False,979.3194705585105,-0.2556338269013859,-0.2764207502437032,-68635981154.36755,-17661093.395782366
nagaland,2018,2,41959,9139467.703980098,False,False,False,False,True,217.819006744205,-0.25560632331952315,-0.2761831881713912,-68628596610.80156,-17624054.693044398
nagaland,2018,2,20099,140193107.69683594,False,False,False,True,False,6975.128498772871,-0.25511821563000964,-0.2763124760669458,-68497542991.82871,-17701432.703138895
nagaland,2018,2,1529,2293935.490835924,False,True,False,False,False,1500.2848206905978,-0.2556318194210601,-0.27642230572021426,-68635442159.52774,-17661584.7292174
nagaland,2018,2,379,153458.5231626137,True,False,False,False,False,404.90375504647415,-0.2556397916015139,-0.27642910723347536,-68637582636.79052,-17661827.962800022
nagaland,2018,2,1633,1545608.465487119,False,False,True,False,False,946.4840572486951,-0.2556346065559719,-0.2764216906268411,-68636190486.44188,-17661163.716827706
nagaland,2018,3,54885,12664922.724117381,False,False,False,False,True,230.75380749052349,-0.255593192805144,-0.2761067391623364,-68625071150.62194,-17612622.17621911
nagaland,2018,3,33930,223964723.15160483,False,False,False,True,False,6600.78759656955,-0.25480620926628966,-0.2762306745626725,-68413771378.0316,-17723089.71949364
nagaland,2018,3,3518,3631042.2777308393,False,True,False,False,False,1032.1325405715859,-0.2556268393830816,-0.2764105420594522,-68634105052.01823,-17660162.16548051
nagaland,2018,3,460,125171.61850935029,True,False,False,False,False,272.1122141507615,-0.2556398969557465,-0.2764286281703674,-68637610923.65832,-17661734.97967799
nagaland,2018,3,1578,1406883.1646908007,False,False,True,False,False,891.560940868695,-0.25563512323666887,-0.27642201591660576,-68636329211.75353,-17661159.948879182
nagaland,2021,1,477346,2841021698.4844904,False,False,False,True,False,5951.703163919862,-0.2450590123656579,-0.2736081529938149,-65796714449.684814,-18388332.78405727
nagaland,2021,1,376473,110095189.5931618,False,False,False,False,True,292.4384739228625,-0.2552303149602194,-0.27420475216528223,-68527640756.26163,-17332308.409522843
nagaland,2021,1,116846,151202427.14605337,False,True,False,False,False,1294.031692535931,-0.25507721155351265,-0.27574027954218744,-68486533632.382614,-17609349.569534667
nagaland,2021,1,1511,1929643.694251965,True,False,False,False,False,1277.0639935486201,-0.2556331762214294,-0.2764224121786827,-68635806451.299255,-17661448.40495317
nagaland,2021,1,3721,3201525.695241506,False,False,True,False,False,860.3938982105633,-0.2556284391123734,-0.27640934144450263,-68634534568.47617,-17659777.21018023
nagaland,2021,4,819452,4335295237.9809065,False,False,False,True,False,5290.48100191458,-0.239493608727083,-0.27158481517146393,-64302440899.344444,-18679243.161231168
nagaland,2021,4,492411,154359432.07659015,False,False,False,False,True,313.4768152551226,-0.25506545332701464,-0.2735190531700944,-68483376468.635445,-17235121.999416504
nagaland,2021,4,311673,442578210.0882374,False,True,False,False,False,1420.0081819350326,-0.2539919859909122,-0.2745880026516471,-68195157793.05149,-17537957.57311154
nagaland,2021,4,1790,2263055.5218537706,True,False,False,False,False,1264.2768278512685,-0.2556319344331293,-0.27642076207242194,-68635473039.383385,-17661310.647616453
nagaland,2021,4,6157,4587848.468888722,False,False,True,False,False,745.1434901557126,-0.25562327577005034,-0.2763949340651078,-68633148244.79497,-17657928.49576124
nagaland,2021,2,526966,2847731457.571479,False,False,False,True,False,5404.013650921462,-0.24503402194947932,-0.27331468248249663,-65790004670.17947,-18341555.23138961
nagaland,2021,2,453979,126962524.74536937,False,False,False,False,True,279.6660743016073,-0.25516749277542666,-0.2737463538289212,-68510773389.78921,-17261947.894591518
nagaland,2021,2,144413,176831583.13676447,False,True,False,False,False,1224.4852134971538,-0.25498175607348567,-0.2755772383977797,-68460904467.01346,-17592639.80414127
nagaland,2021,2,1624,1785915.6371230448,True,False,False,False,False,1099.7017469969487,-0.2556337115348315,-0.27642174385607526,-68635950179.29562,-17661274.517711274
nagaland,2021,2,3809,2982482.691132756,False,False,True,False,False,783.0093702107524,-0.25562925493538025,-0.2764088209808792,-68634753611.423355,-17659596.417403862
nagaland,2021,3,667633,3536780176.7792263,False,False,False,True,False,5297.491551165425,-0.24246766836851008,-0.2724827272947576,-65100955953.20984,-18492788.683421392
nagaland,2021,3,474693,141172028.23897478,False,False,False,False,True,297.3964820188517,-0.25511456965234686,-0.2736238437891903,-68496563878.79559,-17247253.4422355
nagaland,2021,3,208387,304493279.8158357,False,True,False,False,False,1461.191340226769,-0.2545062816356235,-0.27519887317224406,-68333242754.68833,-17582746.899241015
nagaland,2021,3,1437,1634878.888862805,True,False,False,False,False,1137.7027758265867,-0.2556342740693649,-0.27642284984127513,-68636101216.10954,-17661397.5342751
nagaland,2021,3,4642,3336484.2825483214,False,False,True,False,False,718.7600781017495,-0.25562793646075505,-0.2764038943195344,-68634399609.51082,-17658913.382520564
gujarat,2020,1,19068093,72393727235.07784,False,False,False,True,False,3796.5897919145787,0.013989194160530814,-0.16365579451177137,3755992721.4795227,-29262071.9542763
gujarat,2020,1,15648472,7197595156.690899,False,False,False,False,True,459.95514173466256,-0.22883300746417778,-0.18388066197216574,-61440134955.47938,-5062775.332886459
gujarat,2020,1,12191478,7210758662.281933,False,True,False,False,False,591.4589406044068,-0.22878398014757456,-0.2043265667848273,-61426972915.549515,-8525345.454309957
gujarat,2020,1,50753,27460255.45966168,True,False,False,False,False,541.0567938774394,-0.25553808776817194,-0.27613117729520154,-68610275820.964424,-17623021.895396072
gujarat,2020,1,367621,165535312.39278784,False,False,True,False,False,450.28796611942147,-0.2550238288965928,-0.2742571060743147,-68472200642.18662,-17364646.405806877
gujarat,2020,4,29967258,116743230330.36209,False,False,False,True,False,3895.6927701013583,0.17916837947801043,-0.09919421600527338,48105496454.45778,-37150606.21867563
gujarat,2020,4,28430460,20844321156.652935,False,True,False,False,False,733.1686211427087,-0.1780059423202555,-0.10828339163713409,-47793404765.23366,1938074.127642408
gujarat,2020,4,18943669,10441981826.080866,False,False,False,False,True,551.2122190311109,-0.21674932874170505,-0.16439168276046678,-58195747181.27133,-3141992.1758382525
gujarat,2020,4,113371,120056733.8865249,True,False,False,False,False,1058.9721700128332,-0.25519321330955724,-0.2757608319409547,-68517679324.319534,-17599630.37657037
gujarat,2020,4,373789,243470065.45681778,False,False,True,False,False,651.3569566167484,-0.25473356185591417,-0.27422062630579774,-68394265893.50277,-17391493.7622133
gujarat,2020,2,19971660,8322688556.990006,False,False,False,False,True,416.72492707116015,-0.2246426107675519,-0.15831177457020879,-60315039824.7112,-1216208.9650964625
gujarat,2020,2,17569398,64723140394.22913,False,False,False,True,False,3683.8564641901294,-0.014579813310786092,-0.1725196153090339,-3914594065.973671,-27511290.248753242
gujarat,2020,2,9645967,7196610931.561442,False,True,False,False,False,746.0745958970668,-0.2288366731987116,-0.21938163358725246,-61441121723.350655,-11064862.848800965
gujarat,2020,2,59617,53132341.305008195,True,False,False,False,False,891.2280273245583,-0.25544247239642304,-0.27607875241385677,-68584603733.6676,-17625033.314619675
gujarat,2020,2,173543,92274135.40504411,False,False,True,False,False,531.7076194663231,-0.2552966892599713,-0.2754049531096962,-68545461894.81751,-17527688.890961777
gujarat,2020,3,23130724,89142122337.25531,False,False,False,True,False,3853.840560168169,0.07636838818237106,-0.13962793484092204,20504388041.86148,-32294533.078590065
gujarat,2020,3,18338969,12749796641.785404,False,True,False,False,False,695.2297395663521,-0.20815390050651886,-0.16796809586393657,-55887932828.81592,-4724347.46002062
gujarat,2020,3,17481357,9820654243.80882,False,False,False,False,True,561.778713392148,-0.2190634557711438,-0.17304032142122605,-58817075327.26794,-4341092.18568488
gujarat,2020,3,92278,84723188.62104335,True,False,False,False,False,918.1298751711497,-0.2553248126695048,-0.27588558352288206,-68553012875.350105,-17605755.08999565
gujarat,2020,3,246851,124456073.24163358,False,False,True,False,False,504.17487975188914,-0.2551768280235925,-0.2749713832539179,-68513279928.81329,-17468014.072573215
gujarat,2022,1,101648378,79563412221.78397,False,True,False,False,False,782.7317443450398,0.04069259876334382,0.3247536868215673,10925712048.180847,50280925.19432143
gujarat,2022,1,77768758,292439274688.30835,False,False,False,True,False,3760.369616399279,0.8335461615288583,0.18352103282143617,223801545297.18695,-63778902.075628765
gujarat,2022,1,30473298,20042066374.66357,False,False,False,False,True,657.6927241240371,-0.18099393050630908,-0.09620131359601283,-48595658609.83267,4320769.659551904
gujarat,2022,1,160423,187077879.38466492,True,False,False,False,False,1166.153727237771,-0.25494359386762927,-0.2754825495044664,-68450658164.90267,-17580970.425179504
gujarat,2022,1,496289,316261089.4073821,False,False,True,False,False,637.2518621355341,-0.25446245257180905,-0.2734961172845061,-68321474824.18932,-17299830.10057075
gujarat,2022,4,186533503,125585214989.03009,False,True,False,False,False,673.258224229189,0.212100243886289,0.8267948201764064,56947546645.60077,115669911.06215513
gujarat,2022,4,114868478,411053364214.2685,False,False,False,True,False,3578.4696669722434,1.2753228965010253,0.4029421089634244,342415639896.3421,-76927453.61503538
gujarat,2022,4,39167297,30789927498.953297,False,False,False,False,True,786.1131570798285,-0.14096365236313954,-0.044781879256417544,-37847794766.930176,8461671.273289338
gujarat,2022,4,179101,194314203.00804448,True,False,False,False,False,1084.9420327527175,-0.254916642268234,-0.2753720811003873,-68443421834.01609,-17565357.937299807
gujarat,2022,4,407639,295484431.2780074,False,False,True,False,False,724.8679132222564,-0.2545398349825219,-0.27402042524154696,-68342251518.00904,-17379678.515211865
gujarat,2022,2,131610193,95585623258.23604,False,True,False,False,False,726.2782697859583,0.10036712905740011,0.5019586277339829,26947934339.62181,73455277.76389974
gujarat,2022,2,86423696,326945780476.59766,False,False,False,True,False,3783.05714299233,0.9620652229942523,0.23470944637016883,258308051655.66876,-69741892.32429923
gujarat,2022,2,33424931,23844933238.40894,False,False,False,False,True,713.387657805754,-0.16683019908693517,-0.07874429534260807,-44792790836.92527,5661400.911641389
gujarat,2022,2,125180,142685436.4192669,True,False,False,False,False,1139.8421187032027,-0.2551089329819712,-0.27569098927130214,-68495050618.81465,-17597407.533192657
gujarat,2022,2,468796,278978567.1836352,False,False,True,False,False,595.0958779162688,-0.25460131087275256,-0.27365872076632136,-68358757354.71451,-17311529.17190373
gujarat,2022,3,161264265,109018764232.99393,False,True,False,False,False,676.0255549051361,0.15039869937055877,0.6773434659546489,40381086671.31831,97418690.3412062
gujarat,2022,3,103034790,359338045092.0105,False,False,False,True,False,3487.5409081923735,1.0827098189047542,0.3329534256070936,290700320401.4375,-66853075.1941063
gujarat,2022,3,38383683,28649040040.502144,False,False,False,False,True,746.3859067537147,-0.14893736168483368,-0.049416454049972,-39988682365.23957,8584997.553240601
gujarat,2022,3,152053,162173602.84596294,True,False,False,False,False,1066.5597051420423,-0.25503634954294646,-0.27553205269228853,-68475562442.75247,-17578790.271642186
gujarat,2022,3,404941,269479241.0969004,False,False,True,False,False,665.4777883615154,-0.2546366909973213,-0.27403638218309345,-68368256706.99963,-17371359.984165497
gujarat,2019,1,13465044,31231285551.308655,False,False,False,True,False,2319.434348028024,-0.13931981966078127,-0.19679423979535549,-37406447642.376144,-17427551.118994974
gujarat,2019,1,8595256,3104251732.6516943,False,False,False,False,True,361.1587290304901,-0.24407861530232633,-0.22559591602211246,-65533481000.162094,-10381935.16687803
gujarat,2019,1,2493340,1296376125.1752787,False,True,False,False,False,519.9355583976829,-0.2508120260320184,-0.2616848400152859,-67341359030.36052,-15717983.606598342
gujarat,2019,1,114539,19581520.569400217,True,False,False,False,False,170.9594161761515,-0.2555674320205238,-0.2757539239692251,-68618154528.126175,-17555898.247173894
gujarat,2019,1,323272,204585378.77191538,False,False,True,False,False,632.8583322153338,-0.2548783873989228,-0.27451940199745967,-68433150598.09896,-17425538.10950149
gujarat,2019,4,19107911,64477452638.7778,False,False,False,True,False,3374.385229174335,-0.015494874370224352,-0.16342029655087512,-4160281147.62191,-25868697.13561968
gujarat,2019,4,12967713,6517891166.722656,False,False,False,False,True,502.6245697080631,-0.23136455671465708,-0.1997356340489717,-62119840020.1025,-7455592.343362108
gujarat,2019,4,9964076,5480269119.720948,False,True,False,False,False,550.0027418218156,-0.2352291674189295,-0.21750022264640298,-63157463246.423164,-10019663.157795489
gujarat,2019,4,63498,20202767.26414788,True,False,False,False,False,318.16383609165456,-0.25556511819475897,-0.2760557987851904,-68617533303.10958,-17607202.420186672
gujarat,2019,4,444434,194846362.42851496,False,False,True,False,False,438.41461820768654,-0.2549146602469396,-0.27380280638898835,-68442889562.24084,-17300250.398823082
gujarat,2019,2,12547493,41853661230.46585,False,False,False,True,False,3335.6194126161977,-0.09975691053303586,-0.20222096613817309,-26784073305.069534,-22845039.47488299
gujarat,2019,2,10434449,4651874823.428602,False,False,False,False,True,445.8189237810834,-0.23831451190834194,-0.21471826769234578,-63985857269.1201,-9198359.050503517
gujarat,2019,2,5486791,2526448415.3585706,False,True,False,False,False,460.4601150943367,-0.24623063673578324,-0.24398049508226996,-66111285582.441986,-13245626.133198272
gujarat,2019,2,70502,17349813.389733132,True,False,False,False,False,246.08966255897892,-0.25557574398679345,-0.2760143746122506,-68620386253.7609,-17598989.82922163
gujarat,2019,2,442607,271280936.6247084,False,False,True,False,False,612.9160556084934,-0.2546299806042232,-0.2738136119235345,-68366454995.67712,-17334457.23650227
gujarat,2019,3,14529353,49206585462.018684,False,False,False,True,False,3386.7017658679424,-0.07237103358962098,-0.19049953390195243,-19431148893.725914,-23978085.397848506
gujarat,2019,3,11788077,4211116461.2911887,False,True,False,False,False,357.2352353391642,-0.23995611107177126,-0.2067124252639952,-64426615018.27315,-7658013.51906921
gujarat,2019,3,11349625,5768100024.478059,False,False,False,False,True,508.2194367195444,-0.23415714471204988,-0.2093055879530022,-62869631780.53567,-8756047.558001904
gujarat,2019,3,78609,20507001.233050577,True,False,False,False,False,260.8734525696877,-0.255563985079039,-0.2759664269009395,-68617229062.76653,-17592220.303618312
